file,row,key,column,status,note
visit-log.csv,2008,V02007,Remarks,blank,Outcome not logged
visit-log.csv,2009,V02008,Visit Date,coerced,'28/06/2026' parsed as %d/%m/%Y
visit-log.csv,2009,V02008,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2011,V02010,Visit Date,coerced,'22/06/2026' parsed as %d/%m/%Y
visit-log.csv,2012,V02011,Visit Date,coerced,'09/06/2026' parsed as %d/%m/%Y
visit-log.csv,2014,V02013,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2015,V02014,Visit Date,coerced,'14/07/2026' parsed as %d/%m/%Y
visit-log.csv,2015,V02014,Purpose,blank,Purpose not logged
visit-log.csv,2015,V02014,Remarks,blank,Outcome not logged
visit-log.csv,2016,V02015,Visit Date,coerced,'05/06/2026' parsed as %d/%m/%Y
visit-log.csv,2017,V02016,Visit Date,coerced,'30/06/2026' parsed as %d/%m/%Y
visit-log.csv,2017,V02016,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2019,V02018,Visit Date,coerced,'22/06/2026' parsed as %d/%m/%Y
visit-log.csv,2019,V02018,Remarks,blank,Outcome not logged
visit-log.csv,2020,V02019,Visit Date,coerced,'26/07/2026' parsed as %d/%m/%Y
visit-log.csv,2020,V02019,Remarks,blank,Outcome not logged
visit-log.csv,2021,V02020,Visit Date,coerced,'13/07/2026' parsed as %d/%m/%Y
visit-log.csv,2021,V02020,Duration (mins),blank,Duration not recorded
visit-log.csv,2021,V02020,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2023,V02022,Visit Date,coerced,'21/05/2026' parsed as %d/%m/%Y
visit-log.csv,2024,V02023,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2025,V02024,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2025,V02024,Remarks,blank,Outcome not logged
visit-log.csv,2026,V02025,Remarks,blank,Outcome not logged
visit-log.csv,2027,V02026,Visit Date,coerced,'09/06/2026' parsed as %d/%m/%Y
visit-log.csv,2027,V02026,Purpose,blank,Purpose not logged
visit-log.csv,2028,V02027,Visit Date,coerced,'04/06/2026' parsed as %d/%m/%Y
visit-log.csv,2028,V02027,Remarks,blank,Outcome not logged
visit-log.csv,2029,V02028,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,2029,V02028,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2029,V02028,Remarks,blank,Outcome not logged
visit-log.csv,2030,V02029,Visit Date,coerced,'15/07/2026' parsed as %d/%m/%Y
visit-log.csv,2031,V02030,Visit Date,coerced,'02/07/2026' parsed as %d/%m/%Y
visit-log.csv,2031,V02030,Purpose,blank,Purpose not logged
visit-log.csv,2032,V02031,Purpose,blank,Purpose not logged
visit-log.csv,2032,V02031,Remarks,blank,Outcome not logged
visit-log.csv,2033,V02032,Visit Date,coerced,'24/06/2026' parsed as %d/%m/%Y
visit-log.csv,2033,V02032,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2034,V02033,Visit Date,coerced,'24/07/2026' parsed as %d/%m/%Y
visit-log.csv,2034,V02033,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2035,V02034,Visit Date,coerced,'24/07/2026' parsed as %d/%m/%Y
visit-log.csv,2035,V02034,Duration (mins),blank,Duration not recorded
visit-log.csv,2036,V02035,Visit Date,coerced,'27/06/2026' parsed as %d/%m/%Y
visit-log.csv,2036,V02035,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2036,V02035,Remarks,blank,Outcome not logged
visit-log.csv,2037,V02036,Visit Date,coerced,'25/07/2026' parsed as %d/%m/%Y
visit-log.csv,2037,V02036,Remarks,blank,Outcome not logged
visit-log.csv,2038,V02037,Visit Date,coerced,'11/05/2026' parsed as %d/%m/%Y
visit-log.csv,2038,V02037,Duration (mins),blank,Duration not recorded
visit-log.csv,2038,V02037,Remarks,blank,Outcome not logged
visit-log.csv,2039,V02038,Purpose,blank,Purpose not logged
visit-log.csv,2040,V02039,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2041,V02040,Visit Date,coerced,'09/06/2026' parsed as %d/%m/%Y
visit-log.csv,2042,V02041,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,2043,V02042,Visit Date,coerced,'05/06/2026' parsed as %d/%m/%Y
visit-log.csv,2044,V02043,Duration (mins),blank,Duration not recorded
visit-log.csv,2045,V02044,Visit Date,coerced,'26/06/2026' parsed as %d/%m/%Y
visit-log.csv,2045,V02044,Purpose,blank,Purpose not logged
visit-log.csv,2046,V02045,Remarks,blank,Outcome not logged
visit-log.csv,2047,V02046,Duration (mins),blank,Duration not recorded
visit-log.csv,2048,V02047,Visit Date,coerced,'07/07/2026' parsed as %d/%m/%Y
visit-log.csv,2049,V02048,Visit Date,coerced,'07/05/2026' parsed as %d/%m/%Y
visit-log.csv,2049,V02048,Duration (mins),blank,Duration not recorded
visit-log.csv,2049,V02048,Remarks,blank,Outcome not logged
visit-log.csv,2050,V02049,Visit Date,coerced,'16/06/2026' parsed as %d/%m/%Y
visit-log.csv,2050,V02049,Duration (mins),blank,Duration not recorded
visit-log.csv,2052,V02051,Visit Date,coerced,'25/07/2026' parsed as %d/%m/%Y
visit-log.csv,2052,V02051,Purpose,blank,Purpose not logged
visit-log.csv,2053,V02052,Remarks,blank,Outcome not logged
visit-log.csv,2054,V02053,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,2054,V02053,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2055,V02054,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2056,V02055,Visit Date,coerced,'10/06/2026' parsed as %d/%m/%Y
visit-log.csv,2056,V02055,Duration (mins),blank,Duration not recorded
visit-log.csv,2057,V02056,Visit Date,coerced,'16/05/2026' parsed as %d/%m/%Y
visit-log.csv,2057,V02056,Remarks,blank,Outcome not logged
visit-log.csv,2058,V02057,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2059,V02058,Visit Date,coerced,'06/07/2026' parsed as %d/%m/%Y
visit-log.csv,2060,V02059,Visit Date,coerced,'10/07/2026' parsed as %d/%m/%Y
visit-log.csv,2061,V02060,Remarks,blank,Outcome not logged
visit-log.csv,2062,V02061,Visit Date,coerced,'04/07/2026' parsed as %d/%m/%Y
visit-log.csv,2062,V02061,Remarks,blank,Outcome not logged
visit-log.csv,2063,V02062,Visit Date,coerced,'12/05/2026' parsed as %d/%m/%Y
visit-log.csv,2063,V02062,Remarks,blank,Outcome not logged
visit-log.csv,2065,V02064,Visit Date,coerced,'09/06/2026' parsed as %d/%m/%Y
visit-log.csv,2065,V02064,Purpose,blank,Purpose not logged
visit-log.csv,2066,V02065,Remarks,blank,Outcome not logged
visit-log.csv,2068,V02067,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2069,V02068,Visit Date,coerced,'28/05/2026' parsed as %d/%m/%Y
visit-log.csv,2069,V02068,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2070,V02069,Visit Date,coerced,'22/05/2026' parsed as %d/%m/%Y
visit-log.csv,2072,V02071,Visit Date,coerced,'08/06/2026' parsed as %d/%m/%Y
visit-log.csv,2072,V02071,Remarks,blank,Outcome not logged
visit-log.csv,2073,V02072,Visit Date,coerced,'03/06/2026' parsed as %d/%m/%Y
visit-log.csv,2073,V02072,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2073,V02072,Remarks,blank,Outcome not logged
visit-log.csv,2074,V02073,Remarks,blank,Outcome not logged
visit-log.csv,2075,V02074,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,2075,V02074,Duration (mins),blank,Duration not recorded
visit-log.csv,2076,V02075,Visit Date,coerced,'13/05/2026' parsed as %d/%m/%Y
visit-log.csv,2076,V02075,Remarks,blank,Outcome not logged
visit-log.csv,2077,V02076,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2077,V02076,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2077,V02076,Remarks,blank,Outcome not logged
visit-log.csv,2078,V02077,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,2078,V02077,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2079,V02078,Remarks,blank,Outcome not logged
visit-log.csv,2080,V02079,Visit Date,coerced,'08/05/2026' parsed as %d/%m/%Y
visit-log.csv,2081,V02080,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,2082,V02081,Remarks,blank,Outcome not logged
visit-log.csv,2083,V02082,Remarks,blank,Outcome not logged
visit-log.csv,2084,V02083,Visit Date,coerced,'02/07/2026' parsed as %d/%m/%Y
visit-log.csv,2084,V02083,Remarks,blank,Outcome not logged
visit-log.csv,2085,V02084,Visit Date,coerced,'26/06/2026' parsed as %d/%m/%Y
visit-log.csv,2086,V02085,Visit Date,coerced,'28/07/2026' parsed as %d/%m/%Y
visit-log.csv,2086,V02085,Remarks,blank,Outcome not logged
visit-log.csv,2087,V02086,Visit Date,coerced,'13/07/2026' parsed as %d/%m/%Y
visit-log.csv,2088,V02087,Visit Date,coerced,'16/05/2026' parsed as %d/%m/%Y
visit-log.csv,2089,V02088,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,2090,V02089,Visit Date,coerced,'16/05/2026' parsed as %d/%m/%Y
visit-log.csv,2091,V02090,Visit Date,coerced,'16/07/2026' parsed as %d/%m/%Y
visit-log.csv,2091,V02090,Purpose,blank,Purpose not logged
visit-log.csv,2091,V02090,Remarks,blank,Outcome not logged
visit-log.csv,2092,V02091,Remarks,blank,Outcome not logged
visit-log.csv,2093,V02092,Remarks,blank,Outcome not logged
visit-log.csv,2094,V02093,Visit Date,coerced,'03/06/2026' parsed as %d/%m/%Y
visit-log.csv,2095,V02094,Duration (mins),blank,Duration not recorded
visit-log.csv,2097,V02096,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2099,V02098,Visit Date,coerced,'26/05/2026' parsed as %d/%m/%Y
visit-log.csv,2099,V02098,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2100,V02099,Remarks,blank,Outcome not logged
visit-log.csv,2101,V02100,Visit Date,coerced,'23/05/2026' parsed as %d/%m/%Y
visit-log.csv,2101,V02100,Remarks,blank,Outcome not logged
visit-log.csv,2104,V02103,Visit Date,coerced,'16/06/2026' parsed as %d/%m/%Y
visit-log.csv,2104,V02103,Remarks,blank,Outcome not logged
visit-log.csv,2105,V02104,Visit Date,coerced,'16/05/2026' parsed as %d/%m/%Y
visit-log.csv,2107,V02106,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2107,V02106,Purpose,blank,Purpose not logged
visit-log.csv,2108,V02107,Visit Date,coerced,'13/06/2026' parsed as %d/%m/%Y
visit-log.csv,2108,V02107,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2108,V02107,Remarks,blank,Outcome not logged
visit-log.csv,2109,V02108,Duration (mins),blank,Duration not recorded
visit-log.csv,2109,V02108,Purpose,blank,Purpose not logged
visit-log.csv,2109,V02108,Remarks,blank,Outcome not logged
visit-log.csv,2110,V02109,Duration (mins),blank,Duration not recorded
visit-log.csv,2111,V02110,Visit Date,coerced,'18/07/2026' parsed as %d/%m/%Y
visit-log.csv,2112,V02111,Visit Date,coerced,'29/07/2026' parsed as %d/%m/%Y
visit-log.csv,2114,V02113,Visit Date,coerced,'07/07/2026' parsed as %d/%m/%Y
visit-log.csv,2115,V02114,Visit Date,coerced,'18/06/2026' parsed as %d/%m/%Y
visit-log.csv,2115,V02114,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2116,V02115,Visit Date,coerced,'12/06/2026' parsed as %d/%m/%Y
visit-log.csv,2116,V02115,Duration (mins),blank,Duration not recorded
visit-log.csv,2116,V02115,Purpose,blank,Purpose not logged
visit-log.csv,2116,V02115,Remarks,blank,Outcome not logged
visit-log.csv,2117,V02116,Visit Date,coerced,'14/05/2026' parsed as %d/%m/%Y
visit-log.csv,2118,V02117,Duration (mins),blank,Duration not recorded
visit-log.csv,2118,V02117,Remarks,blank,Outcome not logged
visit-log.csv,2119,V02118,Visit Date,coerced,'17/06/2026' parsed as %d/%m/%Y
visit-log.csv,2119,V02118,Purpose,blank,Purpose not logged
visit-log.csv,2120,V02119,Visit Date,coerced,'14/07/2026' parsed as %d/%m/%Y
visit-log.csv,2121,V02120,Remarks,blank,Outcome not logged
visit-log.csv,2121,V02120,Check In,blank,Check-in time not logged
visit-log.csv,2122,V02121,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,2124,V02123,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2125,V02124,Purpose,blank,Purpose not logged
visit-log.csv,2125,V02124,Remarks,blank,Outcome not logged
visit-log.csv,2126,V02125,Visit Date,coerced,'23/07/2026' parsed as %d/%m/%Y
visit-log.csv,2126,V02125,Remarks,blank,Outcome not logged
visit-log.csv,2127,V02126,Visit Date,coerced,'29/06/2026' parsed as %d/%m/%Y
visit-log.csv,2127,V02126,Duration (mins),blank,Duration not recorded
visit-log.csv,2128,V02127,Visit Date,coerced,'25/06/2026' parsed as %d/%m/%Y
visit-log.csv,2128,V02127,Remarks,blank,Outcome not logged
visit-log.csv,2128,V02127,Check In,blank,Check-in time not logged
visit-log.csv,2129,V02128,Visit Date,coerced,'29/07/2026' parsed as %d/%m/%Y
visit-log.csv,2130,V02129,Visit Date,coerced,'01/06/2026' parsed as %d/%m/%Y
visit-log.csv,2130,V02129,Remarks,blank,Outcome not logged
visit-log.csv,2131,V02130,Visit Date,coerced,'29/06/2026' parsed as %d/%m/%Y
visit-log.csv,2132,V02131,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,2133,V02132,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2134,V02133,Purpose,blank,Purpose not logged
visit-log.csv,2134,V02133,Remarks,blank,Outcome not logged
visit-log.csv,2135,V02134,Visit Date,coerced,'08/06/2026' parsed as %d/%m/%Y
visit-log.csv,2135,V02134,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2136,V02135,Remarks,blank,Outcome not logged
visit-log.csv,2137,V02136,Visit Date,coerced,'28/06/2026' parsed as %d/%m/%Y
visit-log.csv,2137,V02136,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2138,V02137,Visit Date,coerced,'18/06/2026' parsed as %d/%m/%Y
visit-log.csv,2139,V02138,Visit Date,coerced,'27/07/2026' parsed as %d/%m/%Y
visit-log.csv,2139,V02138,Remarks,blank,Outcome not logged
visit-log.csv,2140,V02139,Visit Date,coerced,'16/05/2026' parsed as %d/%m/%Y
visit-log.csv,2140,V02139,Duration (mins),blank,Duration not recorded
visit-log.csv,2141,V02140,Visit Date,coerced,'21/07/2026' parsed as %d/%m/%Y
visit-log.csv,2142,V02141,Visit Date,coerced,'10/07/2026' parsed as %d/%m/%Y
visit-log.csv,2142,V02141,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2144,V02143,Visit Date,coerced,'23/06/2026' parsed as %d/%m/%Y
visit-log.csv,2144,V02143,Duration (mins),blank,Duration not recorded
visit-log.csv,2144,V02143,Remarks,blank,Outcome not logged
visit-log.csv,2145,V02144,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,2145,V02144,Purpose,blank,Purpose not logged
visit-log.csv,2146,V02145,Visit Date,coerced,'12/05/2026' parsed as %d/%m/%Y
visit-log.csv,2147,V02146,Visit Date,coerced,'26/06/2026' parsed as %d/%m/%Y
visit-log.csv,2148,V02147,Visit Date,coerced,'09/06/2026' parsed as %d/%m/%Y
visit-log.csv,2148,V02147,Remarks,blank,Outcome not logged
visit-log.csv,2149,V02148,Visit Date,coerced,'07/07/2026' parsed as %d/%m/%Y
visit-log.csv,2149,V02148,Remarks,blank,Outcome not logged
visit-log.csv,2150,V02149,Visit Date,coerced,'02/07/2026' parsed as %d/%m/%Y
visit-log.csv,2151,V02150,Visit Date,coerced,'19/05/2026' parsed as %d/%m/%Y
visit-log.csv,2151,V02150,Purpose,blank,Purpose not logged
visit-log.csv,2152,V02151,Visit Date,coerced,'14/05/2026' parsed as %d/%m/%Y
visit-log.csv,2152,V02151,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2153,V02152,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2154,V02153,Visit Date,coerced,'12/05/2026' parsed as %d/%m/%Y
visit-log.csv,2154,V02153,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2154,V02153,Remarks,blank,Outcome not logged
visit-log.csv,2155,V02154,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2156,V02155,Visit Date,coerced,'21/05/2026' parsed as %d/%m/%Y
visit-log.csv,2156,V02155,Remarks,blank,Outcome not logged
visit-log.csv,2157,V02156,Visit Date,coerced,'27/06/2026' parsed as %d/%m/%Y
visit-log.csv,2157,V02156,Duration (mins),blank,Duration not recorded
visit-log.csv,2158,V02157,Visit Date,coerced,'06/06/2026' parsed as %d/%m/%Y
visit-log.csv,2158,V02157,Purpose,blank,Purpose not logged
visit-log.csv,2159,V02158,Visit Date,coerced,'05/06/2026' parsed as %d/%m/%Y
visit-log.csv,2159,V02158,Duration (mins),blank,Duration not recorded
visit-log.csv,2160,V02159,Duration (mins),blank,Duration not recorded
visit-log.csv,2161,V02160,Visit Date,coerced,'12/05/2026' parsed as %d/%m/%Y
visit-log.csv,2161,V02160,Duration (mins),blank,Duration not recorded
visit-log.csv,2162,V02161,Visit Date,coerced,'17/07/2026' parsed as %d/%m/%Y
visit-log.csv,2162,V02161,Purpose,blank,Purpose not logged
visit-log.csv,2163,V02162,Visit Date,coerced,'28/06/2026' parsed as %d/%m/%Y
visit-log.csv,2163,V02162,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2164,V02163,Visit Date,coerced,'01/05/2026' parsed as %d/%m/%Y
visit-log.csv,2164,V02163,Remarks,blank,Outcome not logged
visit-log.csv,2165,V02164,Visit Date,coerced,'15/06/2026' parsed as %d/%m/%Y
visit-log.csv,2165,V02164,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2165,V02164,Remarks,blank,Outcome not logged
visit-log.csv,2166,V02165,Visit Date,coerced,'10/06/2026' parsed as %d/%m/%Y
visit-log.csv,2166,V02165,Remarks,blank,Outcome not logged
visit-log.csv,2167,V02166,Visit Date,coerced,'21/05/2026' parsed as %d/%m/%Y
visit-log.csv,2167,V02166,Duration (mins),blank,Duration not recorded
visit-log.csv,2167,V02166,Remarks,blank,Outcome not logged
visit-log.csv,2168,V02167,Visit Date,coerced,'27/05/2026' parsed as %d/%m/%Y
visit-log.csv,2168,V02167,Remarks,blank,Outcome not logged
visit-log.csv,2169,V02168,Remarks,blank,Outcome not logged
visit-log.csv,2170,V02169,Visit Date,coerced,'09/06/2026' parsed as %d/%m/%Y
visit-log.csv,2170,V02169,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2172,V02171,Remarks,blank,Outcome not logged
visit-log.csv,2173,V02172,Visit Date,coerced,'28/06/2026' parsed as %d/%m/%Y
visit-log.csv,2173,V02172,Purpose,blank,Purpose not logged
visit-log.csv,2174,V02173,Duration (mins),blank,Duration not recorded
visit-log.csv,2174,V02173,Remarks,blank,Outcome not logged
visit-log.csv,2175,V02174,Visit Date,coerced,'12/06/2026' parsed as %d/%m/%Y
visit-log.csv,2175,V02174,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2176,V02175,Visit Date,coerced,'07/05/2026' parsed as %d/%m/%Y
visit-log.csv,2177,V02176,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,2177,V02176,Remarks,blank,Outcome not logged
visit-log.csv,2178,V02177,Purpose,blank,Purpose not logged
visit-log.csv,2178,V02177,Remarks,blank,Outcome not logged
visit-log.csv,2180,V02179,Duration (mins),blank,Duration not recorded
visit-log.csv,2180,V02179,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2181,V02180,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2181,V02180,Remarks,blank,Outcome not logged
visit-log.csv,2183,V02182,Visit Date,coerced,'24/06/2026' parsed as %d/%m/%Y
visit-log.csv,2184,V02183,Duration (mins),blank,Duration not recorded
visit-log.csv,2185,V02184,Visit Date,coerced,'22/06/2026' parsed as %d/%m/%Y
visit-log.csv,2185,V02184,Remarks,blank,Outcome not logged
visit-log.csv,2186,V02185,Visit Date,coerced,'12/05/2026' parsed as %d/%m/%Y
visit-log.csv,2186,V02185,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2186,V02185,Remarks,blank,Outcome not logged
visit-log.csv,2187,V02186,Visit Date,coerced,'06/07/2026' parsed as %d/%m/%Y
visit-log.csv,2187,V02186,Duration (mins),blank,Duration not recorded
visit-log.csv,2187,V02186,Remarks,blank,Outcome not logged
visit-log.csv,2188,V02187,Visit Date,coerced,'26/05/2026' parsed as %d/%m/%Y
visit-log.csv,2189,V02188,Visit Date,coerced,'23/07/2026' parsed as %d/%m/%Y
visit-log.csv,2189,V02188,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2190,V02189,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2190,V02189,Remarks,blank,Outcome not logged
visit-log.csv,2191,V02190,Visit Date,coerced,'04/07/2026' parsed as %d/%m/%Y
visit-log.csv,2191,V02190,Remarks,blank,Outcome not logged
visit-log.csv,2193,V02192,Visit Date,coerced,'09/05/2026' parsed as %d/%m/%Y
visit-log.csv,2194,V02193,Remarks,blank,Outcome not logged
visit-log.csv,2195,V02194,Visit Date,coerced,'16/07/2026' parsed as %d/%m/%Y
visit-log.csv,2195,V02194,Purpose,blank,Purpose not logged
visit-log.csv,2196,V02195,Visit Date,coerced,'08/06/2026' parsed as %d/%m/%Y
visit-log.csv,2196,V02195,Remarks,blank,Outcome not logged
visit-log.csv,2197,V02196,Visit Date,coerced,'27/06/2026' parsed as %d/%m/%Y
visit-log.csv,2198,V02197,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,2199,V02198,Visit Date,coerced,'03/06/2026' parsed as %d/%m/%Y
visit-log.csv,2199,V02198,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2200,V02199,Visit Date,coerced,'13/07/2026' parsed as %d/%m/%Y
visit-log.csv,2202,V02201,Remarks,blank,Outcome not logged
visit-log.csv,2204,V02203,Visit Date,coerced,'09/05/2026' parsed as %d/%m/%Y
visit-log.csv,2204,V02203,Remarks,blank,Outcome not logged
visit-log.csv,2205,V02204,Remarks,blank,Outcome not logged
visit-log.csv,2206,V02205,Visit Date,coerced,'26/05/2026' parsed as %d/%m/%Y
visit-log.csv,2206,V02205,Remarks,blank,Outcome not logged
visit-log.csv,2208,V02207,Visit Date,coerced,'04/07/2026' parsed as %d/%m/%Y
visit-log.csv,2208,V02207,Duration (mins),blank,Duration not recorded
visit-log.csv,2209,V02208,Visit Date,coerced,'04/07/2026' parsed as %d/%m/%Y
visit-log.csv,2209,V02208,Remarks,blank,Outcome not logged
visit-log.csv,2210,V02209,Visit Date,coerced,'20/07/2026' parsed as %d/%m/%Y
visit-log.csv,2211,V02210,Duration (mins),blank,Duration not recorded
visit-log.csv,2211,V02210,Check In,blank,Check-in time not logged
visit-log.csv,2212,V02211,Visit Date,coerced,'09/06/2026' parsed as %d/%m/%Y
visit-log.csv,2212,V02211,Remarks,blank,Outcome not logged
visit-log.csv,2213,V02212,Visit Date,coerced,'02/06/2026' parsed as %d/%m/%Y
visit-log.csv,2213,V02212,Purpose,blank,Purpose not logged
visit-log.csv,2217,V02216,Visit Date,coerced,'02/06/2026' parsed as %d/%m/%Y
visit-log.csv,2217,V02216,Purpose,blank,Purpose not logged
visit-log.csv,2218,V02217,Visit Date,coerced,'30/05/2026' parsed as %d/%m/%Y
visit-log.csv,2218,V02217,Duration (mins),blank,Duration not recorded
visit-log.csv,2218,V02217,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2219,V02218,Visit Date,coerced,'14/05/2026' parsed as %d/%m/%Y
visit-log.csv,2220,V02219,Visit Date,coerced,'03/07/2026' parsed as %d/%m/%Y
visit-log.csv,2220,V02219,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2220,V02219,Remarks,blank,Outcome not logged
visit-log.csv,2222,V02221,Visit Date,coerced,'08/06/2026' parsed as %d/%m/%Y
visit-log.csv,2223,V02222,Visit Date,coerced,'27/05/2026' parsed as %d/%m/%Y
visit-log.csv,2224,V02223,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,2224,V02223,Remarks,blank,Outcome not logged
visit-log.csv,2225,V02224,Visit Date,coerced,'08/05/2026' parsed as %d/%m/%Y
visit-log.csv,2225,V02224,Remarks,blank,Outcome not logged
visit-log.csv,2226,V02225,Visit Date,coerced,'13/06/2026' parsed as %d/%m/%Y
visit-log.csv,2226,V02225,Remarks,blank,Outcome not logged
visit-log.csv,2227,V02226,Remarks,blank,Outcome not logged
visit-log.csv,2229,V02228,Visit Date,coerced,'28/06/2026' parsed as %d/%m/%Y
visit-log.csv,2230,V02229,Visit Date,coerced,'04/05/2026' parsed as %d/%m/%Y
visit-log.csv,2230,V02229,Remarks,blank,Outcome not logged
visit-log.csv,2231,V02230,Visit Date,coerced,'29/06/2026' parsed as %d/%m/%Y
visit-log.csv,2234,V02233,Duration (mins),blank,Duration not recorded
visit-log.csv,2234,V02233,Remarks,blank,Outcome not logged
visit-log.csv,2235,V02234,Visit Date,coerced,'11/06/2026' parsed as %d/%m/%Y
visit-log.csv,2235,V02234,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2236,V02235,Visit Date,coerced,'05/05/2026' parsed as %d/%m/%Y
visit-log.csv,2236,V02235,Remarks,blank,Outcome not logged
visit-log.csv,2237,V02236,Visit Date,coerced,'27/07/2026' parsed as %d/%m/%Y
visit-log.csv,2237,V02236,Remarks,blank,Outcome not logged
visit-log.csv,2238,V02237,Visit Date,coerced,'02/05/2026' parsed as %d/%m/%Y
visit-log.csv,2239,V02238,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2241,V02240,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2243,V02242,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,2243,V02242,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2244,V02243,Visit Date,coerced,'25/05/2026' parsed as %d/%m/%Y
visit-log.csv,2244,V02243,Duration (mins),blank,Duration not recorded
visit-log.csv,2244,V02243,Purpose,blank,Purpose not logged
visit-log.csv,2245,V02244,Visit Date,coerced,'25/05/2026' parsed as %d/%m/%Y
visit-log.csv,2245,V02244,Purpose,coerced,'followup' -> Follow up
visit-log.csv,2245,V02244,Remarks,blank,Outcome not logged
visit-log.csv,2246,V02245,Visit Date,coerced,'26/07/2026' parsed as %d/%m/%Y
visit-log.csv,2246,V02245,Duration (mins),blank,Duration not recorded
visit-log.csv,2249,V02248,Visit Date,coerced,'17/06/2026' parsed as %d/%m/%Y
visit-log.csv,2250,V02249,Visit Date,coerced,'06/07/2026' parsed as %d/%m/%Y
visit-log.csv,2250,V02249,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2250,V02249,Remarks,blank,Outcome not logged
visit-log.csv,2251,V02250,Visit Date,coerced,'05/06/2026' parsed as %d/%m/%Y
visit-log.csv,2251,V02250,Duration (mins),blank,Duration not recorded
visit-log.csv,2251,V02250,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,2252,V02251,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,2252,V02251,Remarks,blank,Outcome not logged
